"UNIQUE_SYSTEM_IDENTIFIER","ORGANIZATION_NAME","CHARGE_PROFILE","IDENTITY_STATUS","TRUST_LEVEL","INITIATING_MSISDN","RECEIVING_MSISDN","RECEIPT_NUMBER","DATE_TIMESTAMP","TRANSACTION_STATUS","TRANSACTION_TYPE","REASON_TYPE","TOTAL_AMOUNT_AOA","CHARGE_AMOUNT_AOA","COMMISSION_AMOUNT","SERVICE_ALIAS"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP7P1N03P","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1500,34.2,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P1NZZZ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",5000,114,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP7P1NXD7","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",8000,182.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P1MHLE","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P1IQW3","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP0P1JP9G","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P1JZKE","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1550,35.34,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P1P57F","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP1P1OYK7","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",800,18.24,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP2P1OD8G","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1700,38.76,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P1OGFQ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP1P1ODPX","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P1OYVZ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP4P16MGO","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",10000,228,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P16GY2","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP7P168CP","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1000,22.8,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P16YQR","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",2200,50.16,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP4P15HOM","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",10000,228,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP8P171J0","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P12IX9","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1455,33.17,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP1P10YH9","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1500,34.2,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P13LCD","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP6P13P5C","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP8P11QMI","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",900,20.52,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P13S81","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P140PT","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P1P72T","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P1PC1J","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1000,22.8,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P1P8UJ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",16000,364.8,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP0P1PAJ0","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",400,9.12,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP6P1PEZG","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP5P1P9MX","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",3000,68.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P1PKD1","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P1PAN9","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",600,13.68,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P1PJHC","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",50,1.14,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP2P1PBL4","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP8P1PDI6","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P1PPJU","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",782,17.83,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P19W8M","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",2000,45.6,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P1ANUQ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1500,34.2,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP8P195R6","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",50,1.14,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P19TBY","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P18Q6Z","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P18IV5","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P1BL1V","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",120,2.74,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP4P1BPQQ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P1BXCV","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P19AYF","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P1DNZ8","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP6P1EAVU","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1500,34.2,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P1FPET","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",150,3.42,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP4P1H3GC","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",2000,45.6,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P1GEY9","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",400,9.12,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P1FAIJ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",5000,114,"0","Individual B2C Payment"
